tickpick_event_id,observed_at,low_price_usd
6259637,2026-05-17T11:22:22.015552+00:00,608.0
6259638,2026-05-17T11:22:22.015552+00:00,1531.0
6259639,2026-05-17T11:22:22.015552+00:00,1388.0
6259640,2026-05-17T11:22:22.015552+00:00,800.0
6259641,2026-05-17T11:22:22.015552+00:00,294.0
6259642,2026-05-17T11:22:22.015552+00:00,285.0
6259644,2026-05-17T11:22:22.015552+00:00,185.0
6259680,2026-05-17T11:22:22.015552+00:00,442.0
6259681,2026-05-17T11:22:22.015552+00:00,840.0
6259682,2026-05-17T11:22:22.015552+00:00,985.0
6259683,2026-05-17T11:22:22.015552+00:00,390.0
6259684,2026-05-17T11:22:22.015552+00:00,828.0
6259685,2026-05-17T11:22:22.015552+00:00,482.0
6259686,2026-05-17T11:22:22.015552+00:00,458.0
6259714,2026-05-17T11:22:22.015552+00:00,741.0
6259715,2026-05-17T11:22:22.015552+00:00,669.0
6259716,2026-05-17T11:22:22.015552+00:00,450.0
6259717,2026-05-17T11:22:22.015552+00:00,686.0
6259718,2026-05-17T11:22:22.015552+00:00,143.0
6259719,2026-05-17T11:22:22.015552+00:00,581.0
6259720,2026-05-17T11:22:22.015552+00:00,704.0
6259721,2026-05-17T11:22:22.015552+00:00,400.0
6259722,2026-05-17T11:22:22.015552+00:00,624.0
6259723,2026-05-17T11:22:22.015552+00:00,894.0
6259724,2026-05-17T11:22:22.015552+00:00,2742.0
6259725,2026-05-17T11:22:22.015552+00:00,626.0
6259726,2026-05-17T11:22:22.015552+00:00,1550.0
6259727,2026-05-17T11:22:22.015552+00:00,681.0
6259728,2026-05-17T11:22:22.015552+00:00,2020.0
6259729,2026-05-17T11:22:22.015552+00:00,1422.0
6259730,2026-05-17T11:22:22.015552+00:00,1015.0
6250040,2026-05-17T12:11:52.697441+00:00,7689.0
6250051,2026-05-17T12:11:52.697441+00:00,772.0
6250092,2026-05-17T12:11:52.697441+00:00,2256.0
6250102,2026-05-17T12:11:52.697441+00:00,381.0
6250103,2026-05-17T12:11:52.697441+00:00,903.0
6250104,2026-05-17T12:11:52.697441+00:00,1109.0
6250380,2026-05-17T12:11:52.697441+00:00,596.0
6250383,2026-05-17T12:11:52.697441+00:00,281.0
6250384,2026-05-17T12:11:52.697441+00:00,1300.0
6250385,2026-05-17T12:11:52.697441+00:00,218.0
6250387,2026-05-17T12:11:52.697441+00:00,717.0
6250389,2026-05-17T12:11:52.697441+00:00,441.0
6250390,2026-05-17T12:11:52.697441+00:00,703.0
6250394,2026-05-17T12:11:52.697441+00:00,375.0
6259475,2026-05-17T12:11:52.697441+00:00,311.0
6259476,2026-05-17T12:11:52.697441+00:00,257.0
6259477,2026-05-17T12:11:52.697441+00:00,1499.0
6259478,2026-05-17T12:11:52.697441+00:00,2279.0
6259536,2026-05-17T12:11:52.697441+00:00,375.0
6259537,2026-05-17T12:11:52.697441+00:00,189.0
6259538,2026-05-17T12:11:52.697441+00:00,500.0
6259539,2026-05-17T12:11:52.697441+00:00,241.0
6259540,2026-05-17T12:11:52.697441+00:00,165.0
6259541,2026-05-17T12:11:52.697441+00:00,360.0
6259542,2026-05-17T12:11:52.697441+00:00,589.0
6259543,2026-05-17T12:11:52.697441+00:00,481.0
6259544,2026-05-17T12:11:52.697441+00:00,300.0
6259546,2026-05-17T12:11:52.697441+00:00,653.0
6259547,2026-05-17T12:11:52.697441+00:00,425.0
6259548,2026-05-17T12:11:52.697441+00:00,818.0
6259549,2026-05-17T12:11:52.697441+00:00,2089.0
6259550,2026-05-17T12:11:52.697441+00:00,2152.0
6259551,2026-05-17T12:11:52.697441+00:00,1640.0
6259553,2026-05-17T12:11:52.697441+00:00,1806.0
6259555,2026-05-17T12:11:52.697441+00:00,289.0
6259556,2026-05-17T12:11:52.697441+00:00,620.0
6259558,2026-05-17T12:11:52.697441+00:00,692.0
6259559,2026-05-17T12:11:52.697441+00:00,754.0
6259570,2026-05-17T12:11:52.697441+00:00,889.0
6259571,2026-05-17T12:11:52.697441+00:00,399.0
6259572,2026-05-17T12:11:52.697441+00:00,217.0
6259573,2026-05-17T12:11:52.697441+00:00,420.0
6259574,2026-05-17T12:11:52.697441+00:00,937.0
6259581,2026-05-17T12:11:52.697441+00:00,687.0
6259583,2026-05-17T12:11:52.697441+00:00,449.0
6259584,2026-05-17T12:11:52.697441+00:00,939.0
6259585,2026-05-17T12:11:52.697441+00:00,737.0
6259586,2026-05-17T12:11:52.697441+00:00,622.0
6259587,2026-05-17T12:11:52.697441+00:00,913.0
6259588,2026-05-17T12:11:52.697441+00:00,500.0
6259589,2026-05-17T12:11:52.697441+00:00,215.0
6259590,2026-05-17T12:11:52.697441+00:00,548.0
6259591,2026-05-17T12:11:52.697441+00:00,282.0
6259593,2026-05-17T12:11:52.697441+00:00,402.0
6259596,2026-05-17T12:11:52.697441+00:00,765.0
6259599,2026-05-17T12:11:52.697441+00:00,440.0
6259615,2026-05-17T12:11:52.697441+00:00,976.0
6259617,2026-05-17T12:11:52.697441+00:00,200.0
6259618,2026-05-17T12:11:52.697441+00:00,221.0
6259620,2026-05-17T12:11:52.697441+00:00,346.0
6259622,2026-05-17T12:11:52.697441+00:00,711.0
6259623,2026-05-17T12:11:52.697441+00:00,162.0
6259624,2026-05-17T12:11:52.697441+00:00,289.0
6259625,2026-05-17T12:11:52.697441+00:00,170.0
6259627,2026-05-17T12:11:52.697441+00:00,264.0
6259628,2026-05-17T12:11:52.697441+00:00,536.0
6259631,2026-05-17T12:11:52.697441+00:00,250.0
6259633,2026-05-17T12:11:52.697441+00:00,311.0
6259634,2026-05-17T12:11:52.697441+00:00,299.0
6259635,2026-05-17T12:11:52.697441+00:00,715.0
6259636,2026-05-17T12:11:52.697441+00:00,503.0
6259637,2026-05-17T12:11:52.697441+00:00,608.0
6259638,2026-05-17T12:11:52.697441+00:00,1531.0
6259639,2026-05-17T12:11:52.697441+00:00,1388.0
6259640,2026-05-17T12:11:52.697441+00:00,800.0
6259641,2026-05-17T12:11:52.697441+00:00,294.0
6259642,2026-05-17T12:11:52.697441+00:00,285.0
6259644,2026-05-17T12:11:52.697441+00:00,183.0
6259680,2026-05-17T12:11:52.697441+00:00,442.0
6259681,2026-05-17T12:11:52.697441+00:00,840.0
6259682,2026-05-17T12:11:52.697441+00:00,985.0
6259683,2026-05-17T12:11:52.697441+00:00,390.0
6259684,2026-05-17T12:11:52.697441+00:00,828.0
6259685,2026-05-17T12:11:52.697441+00:00,482.0
6259686,2026-05-17T12:11:52.697441+00:00,458.0
6259714,2026-05-17T12:11:52.697441+00:00,741.0
6259715,2026-05-17T12:11:52.697441+00:00,669.0
6259716,2026-05-17T12:11:52.697441+00:00,450.0
6259717,2026-05-17T12:11:52.697441+00:00,686.0
6259718,2026-05-17T12:11:52.697441+00:00,143.0
6259719,2026-05-17T12:11:52.697441+00:00,581.0
6259720,2026-05-17T12:11:52.697441+00:00,704.0
6259721,2026-05-17T12:11:52.697441+00:00,400.0
6259722,2026-05-17T12:11:52.697441+00:00,624.0
6259723,2026-05-17T12:11:52.697441+00:00,894.0
6259724,2026-05-17T12:11:52.697441+00:00,2742.0
6259725,2026-05-17T12:11:52.697441+00:00,626.0
6259726,2026-05-17T12:11:52.697441+00:00,1550.0
6259727,2026-05-17T12:11:52.697441+00:00,681.0
6259728,2026-05-17T12:11:52.697441+00:00,2020.0
6259729,2026-05-17T12:11:52.697441+00:00,1422.0
6259730,2026-05-17T12:11:52.697441+00:00,1015.0
6250040,2026-05-17T15:12:36.170665+00:00,7355.0
6250051,2026-05-17T15:12:36.170665+00:00,772.0
6250092,2026-05-17T15:12:36.170665+00:00,2256.0
6250102,2026-05-17T15:12:36.170665+00:00,379.0
6250103,2026-05-17T15:12:36.170665+00:00,903.0
6250104,2026-05-17T15:12:36.170665+00:00,1109.0
6250380,2026-05-17T15:12:36.170665+00:00,496.0
6250383,2026-05-17T15:12:36.170665+00:00,281.0
6250384,2026-05-17T15:12:36.170665+00:00,1358.0
6250385,2026-05-17T15:12:36.170665+00:00,218.0
6250387,2026-05-17T15:12:36.170665+00:00,676.0
6250389,2026-05-17T15:12:36.170665+00:00,441.0
6250390,2026-05-17T15:12:36.170665+00:00,703.0
6250394,2026-05-17T15:12:36.170665+00:00,306.0
6259475,2026-05-17T15:12:36.170665+00:00,311.0
6259476,2026-05-17T15:12:36.170665+00:00,257.0
6259477,2026-05-17T15:12:36.170665+00:00,1499.0
6259478,2026-05-17T15:12:36.170665+00:00,2279.0
6259536,2026-05-17T15:12:36.170665+00:00,375.0
6259537,2026-05-17T15:12:36.170665+00:00,190.0
6259538,2026-05-17T15:12:36.170665+00:00,500.0
6259539,2026-05-17T15:12:36.170665+00:00,241.0
6259540,2026-05-17T15:12:36.170665+00:00,165.0
6259541,2026-05-17T15:12:36.170665+00:00,360.0
6259542,2026-05-17T15:12:36.170665+00:00,589.0
6259543,2026-05-17T15:12:36.170665+00:00,481.0
6259544,2026-05-17T15:12:36.170665+00:00,300.0
6259546,2026-05-17T15:12:36.170665+00:00,703.0
6259547,2026-05-17T15:12:36.170665+00:00,414.0
6259548,2026-05-17T15:12:36.170665+00:00,803.0
6259549,2026-05-17T15:12:36.170665+00:00,2089.0
6259550,2026-05-17T15:12:36.170665+00:00,2117.0
6259551,2026-05-17T15:12:36.170665+00:00,1623.0
6259553,2026-05-17T15:12:36.170665+00:00,1778.0
6259555,2026-05-17T15:12:36.170665+00:00,289.0
6259556,2026-05-17T15:12:36.170665+00:00,620.0
6259558,2026-05-17T15:12:36.170665+00:00,692.0
6259559,2026-05-17T15:12:36.170665+00:00,712.0
6259570,2026-05-17T15:12:36.170665+00:00,889.0
6259571,2026-05-17T15:12:36.170665+00:00,399.0
6259572,2026-05-17T15:12:36.170665+00:00,217.0
6259573,2026-05-17T15:12:36.170665+00:00,420.0
6259574,2026-05-17T15:12:36.170665+00:00,916.0
6259581,2026-05-17T15:12:36.170665+00:00,687.0
6259583,2026-05-17T15:12:36.170665+00:00,449.0
6259584,2026-05-17T15:12:36.170665+00:00,919.0
6259585,2026-05-17T15:12:36.170665+00:00,737.0
6259586,2026-05-17T15:12:36.170665+00:00,610.0
6259587,2026-05-17T15:12:36.170665+00:00,913.0
6259588,2026-05-17T15:12:36.170665+00:00,500.0
6259589,2026-05-17T15:12:36.170665+00:00,215.0
6259590,2026-05-17T15:12:36.170665+00:00,548.0
6259591,2026-05-17T15:12:36.170665+00:00,280.0
6259593,2026-05-17T15:12:36.170665+00:00,402.0
6259596,2026-05-17T15:12:36.170665+00:00,765.0
6259599,2026-05-17T15:12:36.170665+00:00,440.0
6259615,2026-05-17T15:12:36.170665+00:00,942.0
6259617,2026-05-17T15:12:36.170665+00:00,198.0
6259618,2026-05-17T15:12:36.170665+00:00,221.0
6259620,2026-05-17T15:12:36.170665+00:00,351.0
6259622,2026-05-17T15:12:36.170665+00:00,703.0
6259623,2026-05-17T15:12:36.170665+00:00,162.0
6259624,2026-05-17T15:12:36.170665+00:00,281.0
6259625,2026-05-17T15:12:36.170665+00:00,170.0
6259627,2026-05-17T15:12:36.170665+00:00,264.0
6259628,2026-05-17T15:12:36.170665+00:00,536.0
6259631,2026-05-17T15:12:36.170665+00:00,250.0
6259633,2026-05-17T15:12:36.170665+00:00,311.0
6259634,2026-05-17T15:12:36.170665+00:00,299.0
6259635,2026-05-17T15:12:36.170665+00:00,708.0
6259636,2026-05-17T15:12:36.170665+00:00,503.0
6259637,2026-05-17T15:12:36.170665+00:00,608.0
6259638,2026-05-17T15:12:36.170665+00:00,1531.0
6259639,2026-05-17T15:12:36.170665+00:00,1388.0
6259640,2026-05-17T15:12:36.170665+00:00,766.0
6259641,2026-05-17T15:12:36.170665+00:00,294.0
6259642,2026-05-17T15:12:36.170665+00:00,285.0
6259644,2026-05-17T15:12:36.170665+00:00,179.0
6259680,2026-05-17T15:12:36.170665+00:00,442.0
6259681,2026-05-17T15:12:36.170665+00:00,840.0
6259682,2026-05-17T15:12:36.170665+00:00,985.0
6259683,2026-05-17T15:12:36.170665+00:00,390.0
6259684,2026-05-17T15:12:36.170665+00:00,794.0
6259685,2026-05-17T15:12:36.170665+00:00,430.0
6259686,2026-05-17T15:12:36.170665+00:00,458.0
6259714,2026-05-17T15:12:36.170665+00:00,741.0
6259715,2026-05-17T15:12:36.170665+00:00,668.0
6259716,2026-05-17T15:12:36.170665+00:00,450.0
6259717,2026-05-17T15:12:36.170665+00:00,683.0
6259718,2026-05-17T15:12:36.170665+00:00,143.0
6259719,2026-05-17T15:12:36.170665+00:00,581.0
6259720,2026-05-17T15:12:36.170665+00:00,704.0
6259721,2026-05-17T15:12:36.170665+00:00,358.0
6259722,2026-05-17T15:12:36.170665+00:00,348.0
6259723,2026-05-17T15:12:36.170665+00:00,640.0
6259724,2026-05-17T15:12:36.170665+00:00,2383.0
6259725,2026-05-17T15:12:36.170665+00:00,625.0
6259726,2026-05-17T15:12:36.170665+00:00,1550.0
6259727,2026-05-17T15:12:36.170665+00:00,679.0
6259728,2026-05-17T15:12:36.170665+00:00,1229.0
6259729,2026-05-17T15:12:36.170665+00:00,991.0
6259730,2026-05-17T15:12:36.170665+00:00,1002.0
6250040,2026-05-17T16:16:17.732147+00:00,7355.0
6250051,2026-05-17T16:16:17.732147+00:00,778.0
6250092,2026-05-17T16:16:17.732147+00:00,2256.0
6250102,2026-05-17T16:16:17.732147+00:00,378.0
6250103,2026-05-17T16:16:17.732147+00:00,903.0
6250104,2026-05-17T16:16:17.732147+00:00,1109.0
6250380,2026-05-17T16:16:17.732147+00:00,496.0
6250383,2026-05-17T16:16:17.732147+00:00,281.0
6250384,2026-05-17T16:16:17.732147+00:00,1358.0
6250385,2026-05-17T16:16:17.732147+00:00,218.0
6250387,2026-05-17T16:16:17.732147+00:00,676.0
6250389,2026-05-17T16:16:17.732147+00:00,441.0
6250390,2026-05-17T16:16:17.732147+00:00,735.0
6250394,2026-05-17T16:16:17.732147+00:00,306.0
6259475,2026-05-17T16:16:17.732147+00:00,317.0
6259476,2026-05-17T16:16:17.732147+00:00,257.0
6259477,2026-05-17T16:16:17.732147+00:00,1499.0
6259478,2026-05-17T16:16:17.732147+00:00,2279.0
6259536,2026-05-17T16:16:17.732147+00:00,375.0
6259537,2026-05-17T16:16:17.732147+00:00,185.0
6259538,2026-05-17T16:16:17.732147+00:00,500.0
6259539,2026-05-17T16:16:17.732147+00:00,241.0
6259540,2026-05-17T16:16:17.732147+00:00,165.0
6259541,2026-05-17T16:16:17.732147+00:00,360.0
6259542,2026-05-17T16:16:17.732147+00:00,589.0
6259543,2026-05-17T16:16:17.732147+00:00,446.0
6259544,2026-05-17T16:16:17.732147+00:00,300.0
6259546,2026-05-17T16:16:17.732147+00:00,703.0
6259547,2026-05-17T16:16:17.732147+00:00,414.0
6259548,2026-05-17T16:16:17.732147+00:00,803.0
6259549,2026-05-17T16:16:17.732147+00:00,2089.0
6259550,2026-05-17T16:16:17.732147+00:00,2117.0
6259551,2026-05-17T16:16:17.732147+00:00,1623.0
6259553,2026-05-17T16:16:17.732147+00:00,1778.0
6259555,2026-05-17T16:16:17.732147+00:00,289.0
6259556,2026-05-17T16:16:17.732147+00:00,620.0
6259558,2026-05-17T16:16:17.732147+00:00,662.0
6259559,2026-05-17T16:16:17.732147+00:00,712.0
6259570,2026-05-17T16:16:17.732147+00:00,889.0
6259571,2026-05-17T16:16:17.732147+00:00,399.0
6259572,2026-05-17T16:16:17.732147+00:00,217.0
6259573,2026-05-17T16:16:17.732147+00:00,420.0
6259574,2026-05-17T16:16:17.732147+00:00,916.0
6259581,2026-05-17T16:16:17.732147+00:00,687.0
6259583,2026-05-17T16:16:17.732147+00:00,449.0
6259584,2026-05-17T16:16:17.732147+00:00,919.0
6259585,2026-05-17T16:16:17.732147+00:00,737.0
6259586,2026-05-17T16:16:17.732147+00:00,606.0
6259587,2026-05-17T16:16:17.732147+00:00,912.0
6259588,2026-05-17T16:16:17.732147+00:00,500.0
6259589,2026-05-17T16:16:17.732147+00:00,215.0
6259590,2026-05-17T16:16:17.732147+00:00,548.0
6259591,2026-05-17T16:16:17.732147+00:00,280.0
6259593,2026-05-17T16:16:17.732147+00:00,402.0
6259596,2026-05-17T16:16:17.732147+00:00,765.0
6259599,2026-05-17T16:16:17.732147+00:00,440.0
6259615,2026-05-17T16:16:17.732147+00:00,942.0
6259617,2026-05-17T16:16:17.732147+00:00,198.0
6259618,2026-05-17T16:16:17.732147+00:00,221.0
6259620,2026-05-17T16:16:17.732147+00:00,351.0
6259622,2026-05-17T16:16:17.732147+00:00,702.0
6259623,2026-05-17T16:16:17.732147+00:00,162.0
6259624,2026-05-17T16:16:17.732147+00:00,281.0
6259625,2026-05-17T16:16:17.732147+00:00,170.0
6259627,2026-05-17T16:16:17.732147+00:00,264.0
6259628,2026-05-17T16:16:17.732147+00:00,536.0
6259631,2026-05-17T16:16:17.732147+00:00,250.0
6259633,2026-05-17T16:16:17.732147+00:00,311.0
6259634,2026-05-17T16:16:17.732147+00:00,299.0
6259635,2026-05-17T16:16:17.732147+00:00,708.0
6259636,2026-05-17T16:16:17.732147+00:00,503.0
6259637,2026-05-17T16:16:17.732147+00:00,608.0
6259638,2026-05-17T16:16:17.732147+00:00,1531.0
6259639,2026-05-17T16:16:17.732147+00:00,1388.0
6259640,2026-05-17T16:16:17.732147+00:00,766.0
6259641,2026-05-17T16:16:17.732147+00:00,299.0
6259642,2026-05-17T16:16:17.732147+00:00,285.0
6259644,2026-05-17T16:16:17.732147+00:00,167.0
6259680,2026-05-17T16:16:17.732147+00:00,442.0
6259681,2026-05-17T16:16:17.732147+00:00,840.0
6259682,2026-05-17T16:16:17.732147+00:00,985.0
6259683,2026-05-17T16:16:17.732147+00:00,390.0
6259684,2026-05-17T16:16:17.732147+00:00,794.0
6259685,2026-05-17T16:16:17.732147+00:00,430.0
6259686,2026-05-17T16:16:17.732147+00:00,458.0
6259714,2026-05-17T16:16:17.732147+00:00,741.0
6259715,2026-05-17T16:16:17.732147+00:00,668.0
6259716,2026-05-17T16:16:17.732147+00:00,450.0
6259717,2026-05-17T16:16:17.732147+00:00,683.0
6259718,2026-05-17T16:16:17.732147+00:00,143.0
6259719,2026-05-17T16:16:17.732147+00:00,581.0
6259720,2026-05-17T16:16:17.732147+00:00,704.0
6259721,2026-05-17T16:16:17.732147+00:00,358.0
6259722,2026-05-17T16:16:17.732147+00:00,348.0
6259723,2026-05-17T16:16:17.732147+00:00,894.0
6259724,2026-05-17T16:16:17.732147+00:00,2383.0
6259725,2026-05-17T16:16:17.732147+00:00,625.0
6259726,2026-05-17T16:16:17.732147+00:00,1550.0
6259727,2026-05-17T16:16:17.732147+00:00,678.0
6259728,2026-05-17T16:16:17.732147+00:00,1229.0
6259729,2026-05-17T16:16:17.732147+00:00,991.0
6259730,2026-05-17T16:16:17.732147+00:00,983.0
6250040,2026-05-17T17:32:37.396584+00:00,7355.0
6250051,2026-05-17T17:32:37.396584+00:00,778.0
6250092,2026-05-17T17:32:37.396584+00:00,2256.0
6250102,2026-05-17T17:32:37.396584+00:00,378.0
6250103,2026-05-17T17:32:37.396584+00:00,903.0
6250104,2026-05-17T17:32:37.396584+00:00,1109.0
6250380,2026-05-17T17:32:37.396584+00:00,596.0
6250383,2026-05-17T17:32:37.396584+00:00,281.0
6250384,2026-05-17T17:32:37.396584+00:00,1358.0
6250385,2026-05-17T17:32:37.396584+00:00,218.0
6250387,2026-05-17T17:32:37.396584+00:00,717.0
6250389,2026-05-17T17:32:37.396584+00:00,441.0
6250390,2026-05-17T17:32:37.396584+00:00,735.0
6250394,2026-05-17T17:32:37.396584+00:00,306.0
6259475,2026-05-17T17:32:37.396584+00:00,317.0
6259476,2026-05-17T17:32:37.396584+00:00,262.0
6259477,2026-05-17T17:32:37.396584+00:00,1499.0
6259478,2026-05-17T17:32:37.396584+00:00,2279.0
6259536,2026-05-17T17:32:37.396584+00:00,375.0
6259537,2026-05-17T17:32:37.396584+00:00,190.0
6259538,2026-05-17T17:32:37.396584+00:00,500.0
6259539,2026-05-17T17:32:37.396584+00:00,248.0
6259540,2026-05-17T17:32:37.396584+00:00,165.0
6259541,2026-05-17T17:32:37.396584+00:00,360.0
6259542,2026-05-17T17:32:37.396584+00:00,589.0
6259543,2026-05-17T17:32:37.396584+00:00,446.0
6259544,2026-05-17T17:32:37.396584+00:00,300.0
6259546,2026-05-17T17:32:37.396584+00:00,703.0
6259547,2026-05-17T17:32:37.396584+00:00,414.0
6259548,2026-05-17T17:32:37.396584+00:00,803.0
6259549,2026-05-17T17:32:37.396584+00:00,2089.0
6259550,2026-05-17T17:32:37.396584+00:00,2117.0
6259551,2026-05-17T17:32:37.396584+00:00,1623.0
6259553,2026-05-17T17:32:37.396584+00:00,1778.0
6259555,2026-05-17T17:32:37.396584+00:00,289.0
6259556,2026-05-17T17:32:37.396584+00:00,620.0
6259558,2026-05-17T17:32:37.396584+00:00,692.0
6259559,2026-05-17T17:32:37.396584+00:00,712.0
6259570,2026-05-17T17:32:37.396584+00:00,889.0
6259571,2026-05-17T17:32:37.396584+00:00,399.0
6259572,2026-05-17T17:32:37.396584+00:00,217.0
6259573,2026-05-17T17:32:37.396584+00:00,420.0
6259574,2026-05-17T17:32:37.396584+00:00,916.0
6259581,2026-05-17T17:32:37.396584+00:00,687.0
6259583,2026-05-17T17:32:37.396584+00:00,449.0
6259584,2026-05-17T17:32:37.396584+00:00,919.0
6259585,2026-05-17T17:32:37.396584+00:00,737.0
6259586,2026-05-17T17:32:37.396584+00:00,606.0
6259587,2026-05-17T17:32:37.396584+00:00,906.0
6259588,2026-05-17T17:32:37.396584+00:00,500.0
6259589,2026-05-17T17:32:37.396584+00:00,215.0
6259590,2026-05-17T17:32:37.396584+00:00,548.0
6259591,2026-05-17T17:32:37.396584+00:00,280.0
6259593,2026-05-17T17:32:37.396584+00:00,402.0
6259596,2026-05-17T17:32:37.396584+00:00,765.0
6259599,2026-05-17T17:32:37.396584+00:00,440.0
6259615,2026-05-17T17:32:37.396584+00:00,942.0
6259617,2026-05-17T17:32:37.396584+00:00,198.0
6259618,2026-05-17T17:32:37.396584+00:00,221.0
6259620,2026-05-17T17:32:37.396584+00:00,362.0
6259622,2026-05-17T17:32:37.396584+00:00,702.0
6259623,2026-05-17T17:32:37.396584+00:00,162.0
6259624,2026-05-17T17:32:37.396584+00:00,281.0
6259625,2026-05-17T17:32:37.396584+00:00,170.0
6259627,2026-05-17T17:32:37.396584+00:00,264.0
6259628,2026-05-17T17:32:37.396584+00:00,564.0
6259631,2026-05-17T17:32:37.396584+00:00,250.0
6259633,2026-05-17T17:32:37.396584+00:00,311.0
6259634,2026-05-17T17:32:37.396584+00:00,299.0
6259635,2026-05-17T17:32:37.396584+00:00,708.0
6259636,2026-05-17T17:32:37.396584+00:00,503.0
6259637,2026-05-17T17:32:37.396584+00:00,608.0
6259638,2026-05-17T17:32:37.396584+00:00,1531.0
6259639,2026-05-17T17:32:37.396584+00:00,1388.0
6259640,2026-05-17T17:32:37.396584+00:00,766.0
6259641,2026-05-17T17:32:37.396584+00:00,299.0
6259642,2026-05-17T17:32:37.396584+00:00,285.0
6259644,2026-05-17T17:32:37.396584+00:00,167.0
6259680,2026-05-17T17:32:37.396584+00:00,442.0
6259681,2026-05-17T17:32:37.396584+00:00,832.0
6259682,2026-05-17T17:32:37.396584+00:00,985.0
6259683,2026-05-17T17:32:37.396584+00:00,390.0
6259684,2026-05-17T17:32:37.396584+00:00,794.0
6259685,2026-05-17T17:32:37.396584+00:00,430.0
6259686,2026-05-17T17:32:37.396584+00:00,458.0
6259714,2026-05-17T17:32:37.396584+00:00,741.0
6259715,2026-05-17T17:32:37.396584+00:00,668.0
6259716,2026-05-17T17:32:37.396584+00:00,450.0
6259717,2026-05-17T17:32:37.396584+00:00,683.0
6259718,2026-05-17T17:32:37.396584+00:00,143.0
6259719,2026-05-17T17:32:37.396584+00:00,581.0
6259720,2026-05-17T17:32:37.396584+00:00,704.0
6259721,2026-05-17T17:32:37.396584+00:00,358.0
6259722,2026-05-17T17:32:37.396584+00:00,348.0
6259723,2026-05-17T17:32:37.396584+00:00,640.0
6259724,2026-05-17T17:32:37.396584+00:00,2383.0
6259725,2026-05-17T17:32:37.396584+00:00,624.0
6259726,2026-05-17T17:32:37.396584+00:00,1550.0
6259727,2026-05-17T17:32:37.396584+00:00,678.0
6259728,2026-05-17T17:32:37.396584+00:00,1229.0
6259729,2026-05-17T17:32:37.396584+00:00,991.0
6259730,2026-05-17T17:32:37.396584+00:00,965.0
6250040,2026-05-17T18:41:19.646634+00:00,7355.0
6250051,2026-05-17T18:41:19.646634+00:00,778.0
6250092,2026-05-17T18:41:19.646634+00:00,2256.0
6250102,2026-05-17T18:41:19.646634+00:00,410.0
6250103,2026-05-17T18:41:19.646634+00:00,903.0
6250104,2026-05-17T18:41:19.646634+00:00,1009.0
6250380,2026-05-17T18:41:19.646634+00:00,596.0
6250383,2026-05-17T18:41:19.646634+00:00,281.0
6250384,2026-05-17T18:41:19.646634+00:00,1358.0
6250385,2026-05-17T18:41:19.646634+00:00,218.0
6250387,2026-05-17T18:41:19.646634+00:00,717.0
6250389,2026-05-17T18:41:19.646634+00:00,441.0
6250390,2026-05-17T18:41:19.646634+00:00,735.0
6250394,2026-05-17T18:41:19.646634+00:00,306.0
6259475,2026-05-17T18:41:19.646634+00:00,317.0
6259476,2026-05-17T18:41:19.646634+00:00,262.0
6259477,2026-05-17T18:41:19.646634+00:00,1499.0
6259478,2026-05-17T18:41:19.646634+00:00,2583.0
6259536,2026-05-17T18:41:19.646634+00:00,375.0
6259537,2026-05-17T18:41:19.646634+00:00,190.0
6259538,2026-05-17T18:41:19.646634+00:00,500.0
6259539,2026-05-17T18:41:19.646634+00:00,248.0
6259540,2026-05-17T18:41:19.646634+00:00,165.0
6259541,2026-05-17T18:41:19.646634+00:00,360.0
6259542,2026-05-17T18:41:19.646634+00:00,589.0
6259543,2026-05-17T18:41:19.646634+00:00,446.0
6259544,2026-05-17T18:41:19.646634+00:00,300.0
6259546,2026-05-17T18:41:19.646634+00:00,703.0
6259547,2026-05-17T18:41:19.646634+00:00,414.0
6259548,2026-05-17T18:41:19.646634+00:00,803.0
6259549,2026-05-17T18:41:19.646634+00:00,2089.0
6259550,2026-05-17T18:41:19.646634+00:00,2117.0
6259551,2026-05-17T18:41:19.646634+00:00,1623.0
6259553,2026-05-17T18:41:19.646634+00:00,1778.0
6259555,2026-05-17T18:41:19.646634+00:00,289.0
6259556,2026-05-17T18:41:19.646634+00:00,625.0
6259558,2026-05-17T18:41:19.646634+00:00,689.0
6259559,2026-05-17T18:41:19.646634+00:00,712.0
6259570,2026-05-17T18:41:19.646634+00:00,889.0
6259571,2026-05-17T18:41:19.646634+00:00,420.0
6259572,2026-05-17T18:41:19.646634+00:00,217.0
6259573,2026-05-17T18:41:19.646634+00:00,420.0
6259574,2026-05-17T18:41:19.646634+00:00,916.0
6259581,2026-05-17T18:41:19.646634+00:00,687.0
6259583,2026-05-17T18:41:19.646634+00:00,449.0
6259584,2026-05-17T18:41:19.646634+00:00,919.0
6259585,2026-05-17T18:41:19.646634+00:00,737.0
6259586,2026-05-17T18:41:19.646634+00:00,606.0
6259587,2026-05-17T18:41:19.646634+00:00,906.0
6259588,2026-05-17T18:41:19.646634+00:00,500.0
6259589,2026-05-17T18:41:19.646634+00:00,215.0
6259590,2026-05-17T18:41:19.646634+00:00,548.0
6259591,2026-05-17T18:41:19.646634+00:00,280.0
6259593,2026-05-17T18:41:19.646634+00:00,402.0
6259596,2026-05-17T18:41:19.646634+00:00,765.0
6259599,2026-05-17T18:41:19.646634+00:00,410.0
6259615,2026-05-17T18:41:19.646634+00:00,942.0
